reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion,emojis,combined,hf_sentiment,hf_sentiment_label
7353b6ab-d87a-4ded-96df-0605e7c8b1d4,SANJU ORAON,very much good💞💞,5,0,5.9.6.4756,2023-04-10 03:05:42,5.9.6.4756,💞💞,very much good💞💞 💞💞,label_2,positive
105acffe-1830-4614-8313-ae95e49ec606,Mehwish Mehwish,how are you,3,0,unknown,2023-04-27 15:22:17,unknown,,how are you ,label_1,neutral
0b0bc66a-a8ec-403b-ba33-97a5db4fe6f0,barry evans,great,5,0,5.14.5.13340,2023-04-26 03:55:25,5.14.5.13340,,great ,label_2,positive
716de5d5-fac0-41d8-af8c-2ff36316e064,Nur _mzh,"hi, anybody can help me?hi. im nur i already purchase a zoom plan already paid for yearly. but the problem is, may i know why the monthly billing still send to me? so means, i need to pay twice? yearly and monthly? thank you.",2,2,5.14.2.13117,2023-04-14 06:22:31,5.14.2.13117,,"hi, anybody can help me?hi. im nur i already purchase a zoom plan already paid for yearly. but the problem is, may i know why the monthly billing still send to me? so means, i need to pay twice? yearly and monthly? thank you. ",label_0,negative
b7a8b761-be89-424b-846c-eaca17e96393,Deepika gupta,it's a very useful app👍,5,0,5.14.0.12867,2023-04-01 10:48:13,5.14.0.12867,👍,it's a very useful app👍 👍,label_2,positive
fafc5c9a-75ee-4b68-9ead-f0c259f6c10a,Singhania Ahiran brand,chandan singhania,5,0,unknown,2023-04-16 15:02:19,unknown,,chandan singhania ,label_1,neutral
a2296e16-75e5-49d4-9391-6090ad718a4e,Mohammed Riyaz,voice is not clear,2,0,unknown,2023-04-03 17:15:48,unknown,,voice is not clear ,label_0,negative
ca6d69ac-48c8-47fd-b5ff-bc359c299428,Ma7moud Alsharkawy,no need to oblige us to buy the pro zoom these bad ways,1,0,5.14.2.13117,2023-04-19 23:18:00,5.14.2.13117,,no need to oblige us to buy the pro zoom these bad ways ,label_0,negative
ced310b8-8441-418e-87a9-98b663646d42,Gene Lucaban,nice to join a meeting via zoom,5,0,5.11.1.6880,2023-04-27 13:14:29,5.11.1.6880,,nice to join a meeting via zoom ,label_2,positive
2cb5e313-69ff-4f75-8cd8-e592ece4ceda,Munnilal Jee,nice,5,0,5.13.5.11533,2023-04-08 13:54:21,5.13.5.11533,,nice ,label_2,positive
4219731e-eec6-4f95-aa21-46c840bd1179,Hadrian McClure,very good,5,0,5.14.0.12867,2023-04-02 05:04:06,5.14.0.12867,,very good ,label_2,positive
42057d55-18b6-4887-aac7-124d6e26af05,Francis Francis,it's a great app,5,0,unknown,2023-04-06 21:20:27,unknown,,it's a great app ,label_2,positive
35eb8c12-62a0-4d80-99a6-9c2c10f303d8,Harjit Kaur,good,5,0,unknown,2023-04-10 13:31:06,unknown,,good ,label_2,positive
e3e65d0e-7e0d-49d3-90ef-021537336b40,Nikhil Sharma,goog work,5,0,unknown,2023-04-21 09:27:28,unknown,,goog work ,label_1,neutral
536feb3c-78eb-48af-974e-3ca9de672a6d,Vijay Sahu,very important app,5,0,unknown,2023-04-27 02:41:46,unknown,,very important app ,label_2,positive
a852ec9e-da0a-4f16-a6be-1f920f80f704,Md Tofik,🕊️🕊️🕊️,5,0,unknown,2023-04-02 03:54:50,unknown,🕊🕊🕊,🕊️🕊️🕊️ 🕊🕊🕊,label_1,neutral
aaa1b0f9-b973-41b7-88c9-3bcd472ec86e,Jane Staszak,"the volume kept going in and out the entire meeting, i was not very impressed with it.",3,0,5.14.6.13477,2023-04-29 00:52:58,5.14.6.13477,,"the volume kept going in and out the entire meeting, i was not very impressed with it. ",label_0,negative
87c5fad9-85c2-4d07-8efc-361635fe3a1b,Gudu Jagat,good,5,0,5.14.2.13117,2023-04-11 04:16:15,5.14.2.13117,,good ,label_2,positive
510b83b0-4674-4289-bdb9-dbc98b5e24bf,Siswo Purnomo,good enough,5,0,5.14.0.12867,2023-04-05 23:00:56,5.14.0.12867,,good enough ,label_2,positive
4542ecf8-d79f-43f8-a0a7-be4945e12f70,Selva power selva power Selva power,சூப்பர் அப்பு,5,0,unknown,2023-04-02 09:12:53,unknown,,சூப்பர் அப்பு ,label_1,neutral
744f6e30-0144-4d00-ac52-10839cdf6e7d,Vishal Saxena,very osm app,5,0,unknown,2023-04-23 13:32:04,unknown,,very osm app ,label_1,neutral
c089f4b3-0870-4f09-9812-49cd0c5b5e66,Akash Sharma,this is an edited review. after each update it's getting shittier. meeting gets closed automatically if i minimize the app then what is the point of screen sharing. going to cancel my subscription will take the 40 min.s free anyways need to restart meeting.,1,26,5.14.6.13477,2023-04-29 13:53:56,5.14.6.13477,,this is an edited review. after each update it's getting shittier. meeting gets closed automatically if i minimize the app then what is the point of screen sharing. going to cancel my subscription will take the 40 min.s free anyways need to restart meeting. ,label_0,negative
f83ad24c-8417-4c0d-8b39-b94f822d0f98,Natesai Wood,always great 👍,5,0,5.14.2.13117,2023-04-19 19:31:33,5.14.2.13117,👍,always great 👍 👍,label_2,positive
a36425b4-4e7a-454f-bda7-414fe4bd9f99,MWITHIMBU ERNEST,awesome.,5,0,unknown,2023-04-01 13:35:22,unknown,,awesome. ,label_2,positive
80de3e59-2026-4d4f-82c7-3e7a84bfcfa9,Soundiran Gurusamy,நன்று,5,0,unknown,2023-04-09 05:52:21,unknown,,நன்று ,label_1,neutral
ede0a62b-6acd-4aea-a931-1a38ececd69b,Meena goplani,anywhere as you choose have you?,2,0,5.14.0.12867,2023-04-08 03:11:33,5.14.0.12867,,anywhere as you choose have you? ,label_1,neutral
0176f92c-db53-42ac-aae3-803291cd9382,hridoy khan,good,5,0,5.14.0.12867,2023-04-10 16:57:34,5.14.0.12867,,good ,label_2,positive
3d65b001-bb1e-4ba8-bb35-20608b571b85,Jepmat Services Ltd,mmk.om w o8988,3,0,5.12.9.10320,2023-04-17 16:01:44,5.12.9.10320,,mmk.om w o8988 ,label_1,neutral
5e0ef12c-606b-48b0-b2bb-711d1a0f9124,Pushpa Kumari,good,5,0,unknown,2023-04-25 13:46:06,unknown,,good ,label_2,positive
ec3c494c-d52d-4a62-93ae-fd175aa44484,Vinod Kumar Thakur,good👍,5,0,unknown,2023-04-14 15:59:22,unknown,👍,good👍 👍,label_2,positive
b01c1ed9-4375-415c-950a-293b110763f9,Darshan Mangle,"bad application, frod app",1,0,unknown,2023-04-13 04:08:30,unknown,,"bad application, frod app ",label_0,negative
a5d62c56-af8a-43cf-a46a-5dcaf6248a8c,Imran Hossen,can't created a account also can't join any meeting.,1,0,unknown,2023-04-12 16:13:13,unknown,,can't created a account also can't join any meeting. ,label_0,negative
893a210a-f27a-4b8e-9103-f54fa0747c9c,Aditri Ayati Mohanty,i'm unable to sign up:(,2,0,5.9.3.4247,2023-04-26 17:15:37,5.9.3.4247,,i'm unable to sign up:( ,label_0,negative
29b5a84c-849e-4ca1-a589-d50debe111a8,Asikur Rahaman Shuvo,nice app,5,0,5.7.3.1498,2023-04-08 05:41:21,5.7.3.1498,,nice app ,label_2,positive
6a383e16-bffe-4f8d-8041-ded138883314,Mukesh Kumar Singh,laajabav,4,0,unknown,2023-04-29 16:32:51,unknown,,laajabav ,label_1,neutral
3d7ba199-2e5c-4467-a44f-3b0d347ffc00,Ashabanu Kallimani,so ನೈಸ್,5,0,unknown,2023-04-08 14:14:00,unknown,,so ನೈಸ್ ,label_1,neutral
960dd23a-9738-4fcc-b2b6-8ed49f3c4d7a,Tina D,"with the new updates, its far worse. since i'm using mobile phone to attend my classes in zoom. every little sound the screen pops up and so distracting and annoying i need to rrad the slides! please fix this. not helpful",1,13,5.14.2.13117,2023-04-11 12:09:14,5.14.2.13117,,"with the new updates, its far worse. since i'm using mobile phone to attend my classes in zoom. every little sound the screen pops up and so distracting and annoying i need to rrad the slides! please fix this. not helpful ",label_0,negative
0863865c-1df4-40d3-a8de-a2fc75777f64,Lara Ayman,it very helpful,5,0,unknown,2023-04-02 13:05:29,unknown,,it very helpful ,label_2,positive
bc17de6c-45a6-4883-befd-7800410a61e3,Ruma Kundu,worst app ever!,1,8,5.11.4.7276,2023-04-21 07:02:31,5.11.4.7276,,worst app ever! ,label_0,negative
d479d24c-152f-4d97-b54a-f06a3546dfea,Rohit Rajput,i hate so beautiful,3,0,unknown,2023-04-16 16:55:14,unknown,,i hate so beautiful ,label_0,negative
65af1ef6-03f2-4a55-92ef-d29cf82978d9,Binath Vithanage,"🥴 it is opening through the google chrome,🥴 if there is no normal data,it stops",1,1,5.14.5.13340,2023-04-23 06:19:45,5.14.5.13340,🥴🥴,"🥴 it is opening through the google chrome,🥴 if there is no normal data,it stops 🥴🥴",label_0,negative
2f028497-81fb-4410-be20-44d0b2874f15,Abdullah Hawsawi,ممتاز,5,0,5.12.9.10320,2023-04-10 19:48:08,5.12.9.10320,,ممتاز ,label_1,neutral
d917a5be-4d78-4dd6-8c19-288b91ea8cb2,Preeti chauhan real learning,virtuall. options nhi aa rha mere handset me please help,4,0,5.14.0.12867,2023-04-04 02:13:56,5.14.0.12867,,virtuall. options nhi aa rha mere handset me please help ,label_1,neutral
50aedb24-4402-4f3f-a549-e1c5215e141d,MD AL AMIN HOSSAIN,bad app,1,1,5.14.2.13117,2023-04-22 17:29:44,5.14.2.13117,,bad app ,label_0,negative
0fcd59a9-334c-4b0b-adbb-20fe0a5620f2,Sanjida Sanjida,nice 👍,5,0,unknown,2023-04-11 06:19:41,unknown,👍,nice 👍 👍,label_2,positive
96c13cee-d56e-4516-a398-b0aa9af29466,Huvindeevinujana 17,its good,5,0,5.14.0.12867,2023-04-01 05:53:47,5.14.0.12867,,its good ,label_2,positive
b20e9771-3ea1-4900-9171-336d08f26490,Nur Nur,nice,5,0,unknown,2023-04-07 18:37:25,unknown,,nice ,label_2,positive
d5724e0c-88b9-4972-87fb-63c0d6fb3f6e,Rambabu Porwal,very good app for connecting all,5,0,unknown,2023-04-18 01:13:28,unknown,,very good app for connecting all ,label_2,positive
417f8d50-79e7-4535-be99-382d7cd7d807,Justina Otuaka,very good,5,0,5.14.2.13117,2023-04-08 21:21:25,5.14.2.13117,,very good ,label_2,positive
e80800e5-4110-44aa-8b84-a883d96c6292,emmanuel salisu,good innovation,1,0,unknown,2023-04-07 19:58:01,unknown,,good innovation ,label_2,positive
7e416fcb-28df-4abd-8157-0a688a14e0ee,Syed Ahmad Ali Shah,excellent,4,0,unknown,2023-04-03 15:01:49,unknown,,excellent ,label_2,positive
2543a717-96a7-47e8-91b5-250f1f8d42ee,Sagar GPR,west,1,0,unknown,2023-04-07 07:36:41,unknown,,west ,label_1,neutral
660243c0-7b42-4631-b422-03f5c92818cf,Marnie Roland,greatest invention since electricity was invented!!! thank you! thank you!! thank you!!!,5,0,5.13.11.12611,2023-04-21 23:33:05,5.13.11.12611,,greatest invention since electricity was invented!!! thank you! thank you!! thank you!!! ,label_2,positive
2912a120-7fdf-4a2f-8e95-40c8f49e0a65,Fatima Abid,working very slow,1,0,5.14.0.12867,2023-04-04 00:02:36,5.14.0.12867,,working very slow ,label_0,negative
68a49633-97c4-4aeb-92c3-3960a502e256,AD ANSHU,the worst app ever i always get errors,1,0,5.14.2.13117,2023-04-18 03:32:15,5.14.2.13117,,the worst app ever i always get errors ,label_0,negative
5e7717c8-3573-4645-a002-5a51d5be93ba,Ernesto Velasquez,very bad i can't join our zoom meeting,2,0,5.13.3.11113,2023-04-27 10:25:15,5.13.3.11113,,very bad i can't join our zoom meeting ,label_0,negative
854f30e8-8f2a-4e12-9f1d-f8154714b18f,Arvind Awasthi,goom app is not installing in my device,1,0,unknown,2023-04-12 05:47:20,unknown,,goom app is not installing in my device ,label_0,negative
0742c312-27b9-4520-9eab-6259186705c3,Ashraf Khogyane,best app,5,0,unknown,2023-04-05 09:56:29,unknown,,best app ,label_2,positive
ae4038c3-a62e-4adf-8b38-60cfda736766,Arnav Kharpade,wrist app,1,0,5.14.0.12867,2023-04-01 07:16:21,5.14.0.12867,,wrist app ,label_1,neutral
1acc09f9-12dc-4ecd-a7ed-e06fdababad5,Tawaih Doe,i really enjoyed this app,1,0,unknown,2023-04-05 18:42:25,unknown,,i really enjoyed this app ,label_2,positive
0a37d076-b9b8-463b-b480-968bf0105efc,PiperSniper,"very hard to figure out and control, and while some features are helpful, some are just annoying and are hard to control.",2,0,unknown,2023-04-03 23:17:01,unknown,,"very hard to figure out and control, and while some features are helpful, some are just annoying and are hard to control. ",label_0,negative
94eff47a-08ca-41e2-9b3c-a021599fa80b,Samuel Maigari,trip i,1,0,5.13.5.11533,2023-04-21 18:44:24,5.13.5.11533,,trip i ,label_1,neutral
ade78327-f987-4619-939f-f4f187dbf8c0,Sunita Rathore,manvi,5,0,unknown,2023-04-29 13:34:09,unknown,,manvi ,label_1,neutral
de53a9f4-7158-4c93-a098-7a877cc2d6df,Deepka Chaudhary CHaudhary,nice hello,1,0,unknown,2023-04-25 08:38:26,unknown,,nice hello ,label_2,positive
6d57e259-7a9a-4f77-b2b2-11b9d5e4903d,Soma Madhavi,@this is not coming in id i can't log in,1,0,5.13.5.11533,2023-04-25 08:35:10,5.13.5.11533,,@this is not coming in id i can't log in ,label_0,negative
acf33b27-c546-4f6e-95f0-8f44f6802ba1,kishan varma,hello i'm student and very halpphul app i sport this app and review are public,5,0,5.11.9.7938,2023-04-03 15:13:00,5.11.9.7938,,hello i'm student and very halpphul app i sport this app and review are public ,label_1,neutral
586d26fd-c0b0-4e66-8ac9-feda06658ecf,Kanika Sharma,using it for my online classes and it is best .,5,0,5.14.2.13117,2023-04-22 12:34:53,5.14.2.13117,,using it for my online classes and it is best . ,label_2,positive
ce4249fe-fc59-4bb3-8f21-8974cc1b8347,Miguel Lima de oliveira,ruim,1,0,unknown,2023-04-04 22:11:07,unknown,,ruim ,label_1,neutral
4ee99693-d34a-4e55-a797-4bacc078f4f3,Bharati Sharma,zoom is fantastic. wonderful,5,0,5.14.6.13477,2023-04-28 01:07:14,5.14.6.13477,,zoom is fantastic. wonderful ,label_2,positive
1ac7f219-b1c2-450a-8ab0-fe3500257f90,Anthony Naperi,"after the recent update, so much problem was experience concerning untrusted site. boooooo!",1,0,5.14.2.13117,2023-04-18 23:14:12,5.14.2.13117,,"after the recent update, so much problem was experience concerning untrusted site. boooooo! ",label_0,negative
9934e9ec-9f14-4333-a86f-a6f40393a5bc,Deepak kumar Saw,good app 😉😉😉😉😉😃😃😃😃😃😃,5,0,unknown,2023-04-19 03:52:39,unknown,😉😉😉😉😉😃😃😃😃😃😃,good app 😉😉😉😉😉😃😃😃😃😃😃 😉😉😉😉😉😃😃😃😃😃😃,label_2,positive
783ebe09-a58d-4bbc-b197-90f603597a59,patrick fernandez,1. meeting controls keeps on poping 2. can't hide speakers video for clean screenshot,2,0,5.14.2.13117,2023-04-12 05:57:26,5.14.2.13117,,1. meeting controls keeps on poping 2. can't hide speakers video for clean screenshot ,label_0,negative
0ed1df35-3800-4ad0-a9e4-ce395fce7065,Venkata Madhu,nice,5,0,5.13.5.11533,2023-04-25 10:06:35,5.13.5.11533,,nice ,label_2,positive
2b3d7686-ccc1-4c54-8f7d-30a6bbd0926b,Siddaraju Siddaraju,super,5,0,5.14.2.13117,2023-04-06 14:22:31,5.14.2.13117,,super ,label_1,neutral
359ee28f-631e-426a-9c60-034461ba82a8,Heather Mullis,love it. absolutely more convenient and time effective 😃!,5,0,unknown,2023-04-12 16:32:00,unknown,😃,love it. absolutely more convenient and time effective 😃! 😃,label_2,positive
0a4762ff-a6e8-4d15-946c-a077555b7667,Sayyed Shifa,good,5,0,5.7.1.1254,2023-04-09 12:07:27,5.7.1.1254,,good ,label_2,positive
7b2c35f0-13a5-4a10-a29f-47f730c1ca32,Waqas Chishti,excellent,5,0,unknown,2023-04-24 15:36:58,unknown,,excellent ,label_2,positive
9c566c32-3d3a-4c23-a039-8eff5235ffc3,Heba Adel Habib,very good,5,0,5.14.2.13117,2023-04-04 07:11:56,5.14.2.13117,,very good ,label_2,positive
a3f6fe2e-3316-4784-9a4b-eb350b48e100,Biplaw Ghimire,please provide virtual background,1,0,5.14.0.12867,2023-04-04 13:58:24,5.14.0.12867,,please provide virtual background ,label_1,neutral
33f71594-7b2d-4f82-96a4-83a5033ad6bd,Nworisa Chizoba,this app is great,5,0,unknown,2023-04-10 15:16:36,unknown,,this app is great ,label_2,positive
a937335f-62d6-4af6-9ceb-e8456c242695,Yanuarso Setiawan,signal putus2,2,0,unknown,2023-04-10 15:55:44,unknown,,signal putus2 ,label_1,neutral
30262475-d853-4601-b393-abaa566e11dd,me anmol hacker,good app,5,0,unknown,2023-04-02 05:32:52,unknown,,good app ,label_2,positive
deb65a48-42a4-43e1-b94e-bd8a5d4daeec,Eddie Clark Jr.,👍😊 good 😊,5,0,5.14.2.13117,2023-04-18 20:52:32,5.14.2.13117,👍😊😊,👍😊 good 😊 👍😊😊,label_2,positive
a94a4275-c52f-4980-acee-830deaf406fa,悟空息子,ver good 👍😊😊👍 app,5,0,5.13.5.11533,2023-04-15 01:51:34,5.13.5.11533,👍😊😊👍,ver good 👍😊😊👍 app 👍😊😊👍,label_2,positive
e58a1696-5710-47d8-9829-62f89e73153e,Anzojoyo Kevin,there is error in showing up video and audio is disruptive,3,0,5.12.9.10320,2023-04-14 04:22:34,5.12.9.10320,,there is error in showing up video and audio is disruptive ,label_0,negative
a4422c34-f807-442b-b603-12de8629ac26,Uk Mk,good experience,5,0,5.14.2.13117,2023-04-11 18:11:32,5.14.2.13117,,good experience ,label_2,positive
9fd9eb4c-b1ef-413c-a0c3-f9b848f9503b,Zahra Ali,great app... still some issues that some times it does not detect the microphone and a lot of time is wasted.. plz fix it otherwise nice app,4,0,unknown,2023-04-06 09:39:18,unknown,,great app... still some issues that some times it does not detect the microphone and a lot of time is wasted.. plz fix it otherwise nice app ,label_0,negative
aa28d16a-5c03-4e34-8c0b-fec005c35525,ibrahim aminu,notting,5,0,unknown,2023-04-15 04:54:59,unknown,,notting ,label_1,neutral
9ce3cd36-5e0c-4d62-bf38-2fd691f90cff,HM Khalid Hasan,this is geat,4,0,unknown,2023-04-19 05:13:05,unknown,,this is geat ,label_0,negative
39013bf8-45ee-47e2-ab6c-c8c98c53b668,Doctor Kyrgyz,good,4,0,5.3.52883.0928,2023-04-14 14:09:10,5.3.52883.0928,,good ,label_2,positive
6745fbeb-be83-4ba5-96c6-f09f88c9c8e4,MUTTAM UMAMAHESWARI,nice,5,0,unknown,2023-04-01 07:33:58,unknown,,nice ,label_2,positive
6b431019-7259-4c45-9e92-2f7b6f0c19f9,Leema Sri,good👍,5,0,5.14.2.13117,2023-04-06 17:56:24,5.14.2.13117,👍,good👍 👍,label_2,positive
804d1bd7-e495-4c20-974a-e55c67c8eca7,Raman Honikawa,very terrible experience. very bad,1,0,5.14.2.13117,2023-04-15 14:35:04,5.14.2.13117,,very terrible experience. very bad ,label_0,negative
feddfb8a-7ff7-4a06-8125-50bd2618b95d,Carla Kniffen,zoom is great when it works. horrible when it doesn't. i went on for a wedding. i waited 1 1/2 hours to see the wedding and was kept in a waiting room. i did not get to hear 1 word or see any of the wedding. i finally just left zoom.,3,2,5.14.0.12867,2023-04-24 01:07:56,5.14.0.12867,,zoom is great when it works. horrible when it doesn't. i went on for a wedding. i waited 1 1/2 hours to see the wedding and was kept in a waiting room. i did not get to hear 1 word or see any of the wedding. i finally just left zoom. ,label_0,negative
e6de7110-378b-4217-91d3-8edd87a6ac7c,Cheryl Boyd,great,5,0,5.14.5.13340,2023-04-20 21:06:25,5.14.5.13340,,great ,label_2,positive
1c875ed4-0a80-4be1-91e6-7401ca47cec9,Nicole Miller,"absolutely love zoom! don't know where i'd be without it! i can't even count how many meetings, visits with friends and family, seminars and more i've attended through zoom!! good job whoever created this app! if i could give 100 stars, i would! ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐",5,6,5.14.2.13117,2023-04-07 05:04:09,5.14.2.13117,⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,"absolutely love zoom! don't know where i'd be without it! i can't even count how many meetings, visits with friends and family, seminars and more i've attended through zoom!! good job whoever created this app! if i could give 100 stars, i would! ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐ ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐",neutral,neutral
132ad733-a034-419d-a118-0ee767b922f1,Gloria Holmes,terrible,1,0,unknown,2023-04-13 15:36:34,unknown,,terrible ,label_0,negative
b1b6035f-0b88-4ae9-b3cd-fff1c975fdb7,pradeep nayak,thank you❤❤❤❤ i love you❤❤,5,0,5.14.2.13117,2023-04-16 01:43:01,5.14.2.13117,❤❤❤❤❤❤,thank you❤❤❤❤ i love you❤❤ ❤❤❤❤❤❤,label_2,positive
84c766ad-552c-4482-bbad-1a9badf997f4,Ernestine Cooper,"zoom is the future for connecting people in different locations. 2023 zoom is the new connector for business, education, friends and family ministry, personal platform and workshops. easy to use for a beginner, once you zoom it will become your only choice.",5,0,5.14.2.13117,2023-04-15 20:50:18,5.14.2.13117,,"zoom is the future for connecting people in different locations. 2023 zoom is the new connector for business, education, friends and family ministry, personal platform and workshops. easy to use for a beginner, once you zoom it will become your only choice. ",label_2,positive
5e45fa92-a0a5-4596-b954-9a5ad0233af9,Abhay Raj Dubey,voice is not coming and i have complaints also but no response is there from team,1,0,unknown,2023-04-13 15:42:53,unknown,,voice is not coming and i have complaints also but no response is there from team ,label_0,negative
643fc05d-492f-4749-9927-abc9b175d138,Ereyiga Joseph Kiaka,it's annoying. just can't sign in using my email and password.,5,0,5.14.0.12867,2023-04-06 09:03:38,5.14.0.12867,,it's annoying. just can't sign in using my email and password. ,label_0,negative
2d6fb3bf-537d-497b-b351-0b2cff25fea4,Ghidey Aregay,waw very interesting and key application i love it more,5,0,unknown,2023-04-20 20:20:22,unknown,,waw very interesting and key application i love it more ,label_2,positive
67f63ee9-d1d6-4b0f-a546-2bb3a3fa1df0,ranjita shahi,it help to do me my business meeting so u am very thankful to this app,2,0,5.14.2.13117,2023-04-09 07:43:30,5.14.2.13117,,it help to do me my business meeting so u am very thankful to this app ,label_2,positive
589cb591-99dd-495d-a2a7-56bda9bc457c,Shiful Islam,nice,5,0,unknown,2023-04-07 02:54:03,unknown,,nice ,label_2,positive
30903e99-9aef-44c6-9f8e-69f6129aa90a,Shivendra Mishra,add option of hiding chat to participants this disturbs a lot in taking class.,3,0,5.13.5.11533,2023-04-07 14:52:59,5.13.5.11533,,add option of hiding chat to participants this disturbs a lot in taking class. ,label_0,negative
6a0eb7a9-1c76-4783-bfc3-fe693156895f,Ice Man,good for online classes,4,0,unknown,2023-04-17 13:48:44,unknown,,good for online classes ,label_2,positive
f331fa4a-f798-432a-a65c-4558ff98c040,Dog _Dog,شكرا زووم علي خدمتكوم أراأعه,5,0,unknown,2023-04-22 21:31:28,unknown,,شكرا زووم علي خدمتكوم أراأعه ,label_1,neutral
4ebc2913-8c26-4a66-b3fc-82c2a2e61832,Giorgos Diamantopoulos,this is the worst my son timmy can't join the meeting the his friends have hosted and they call him retarden plis fix this as soon as possible,1,0,5.14.2.13117,2023-04-10 09:05:52,5.14.2.13117,,this is the worst my son timmy can't join the meeting the his friends have hosted and they call him retarden plis fix this as soon as possible ,label_0,negative
81d4841d-84e8-4773-83a3-366821689bcc,Aishwarya Pandey,i need it nd i'm since a week bt unable to download this app very very disappointing 😔,1,0,unknown,2023-04-26 03:10:52,unknown,😔,i need it nd i'm since a week bt unable to download this app very very disappointing 😔 😔,label_0,negative
33a6a336-2a3f-4d24-9d4c-881d0cebf3c7,christiana Jah,very good,5,0,5.12.8.9880,2023-04-11 07:11:12,5.12.8.9880,,very good ,label_2,positive
e2651d0b-270f-4d12-8446-1486908f5c96,Likith Simha,in one word nice 👍,5,0,5.14.0.12867,2023-04-01 10:57:49,5.14.0.12867,👍,in one word nice 👍 👍,label_2,positive
b325e2f0-3060-48d3-8018-18dc5dbde3e0,Parvathi Sridev,excellent,5,0,5.14.6.13477,2023-04-30 23:20:26,5.14.6.13477,,excellent ,label_2,positive
a7e2f29c-63e0-485a-acb5-3e336420427c,Julia Soares,good,5,0,5.14.5.13340,2023-04-26 07:33:21,5.14.5.13340,,good ,label_2,positive
3d3fb642-436f-4401-b320-76c3dc25fa6b,RAKESH KUMAR,always best,5,0,5.14.0.12867,2023-04-03 04:26:59,5.14.0.12867,,always best ,label_2,positive
7f1894f9-8545-4b94-b23d-863039e84d94,suman khattak,its really good app,5,0,unknown,2023-04-28 11:06:26,unknown,,its really good app ,label_2,positive
04d3fa17-0524-4b88-91e2-6143e2b75215,M Dharani,good,4,1,5.13.11.12611,2023-04-11 15:44:05,5.13.11.12611,,good ,label_2,positive
d0d13cf0-7621-4aec-8d6f-4c5e56a929e9,suresh balwani,wonderful best way to connect and to gain knowledge,5,1,5.14.0.12867,2023-04-01 03:45:37,5.14.0.12867,,wonderful best way to connect and to gain knowledge ,label_2,positive
352f6232-37f6-4a41-808a-ce340e3ffe2d,NIRUPAMA PATTNAYAK,bakwas,3,0,5.7.7.2047,2023-04-20 13:00:02,5.7.7.2047,,bakwas ,label_1,neutral
1a4e9c53-21c4-4c88-83b1-b66fdce5c390,venkat gadu,a wonderful class those who perfectly concentrate on this subject...sri gurubhyonnamaha,5,0,5.14.0.12867,2023-04-04 16:34:44,5.14.0.12867,,a wonderful class those who perfectly concentrate on this subject...sri gurubhyonnamaha ,label_2,positive
f63717dc-0074-4a97-859b-67d926f82aea,BASAVARAJMUDENAGUDI SANGAPPMUDENAGUDI,thank you sir,5,0,5.14.2.13117,2023-04-13 08:15:48,5.14.2.13117,,thank you sir ,label_2,positive
